game_pk,game_date,home_team,away_team,home_team_id,away_team_id,home_score,away_score,home_win,point_diff,home_sp_id,away_sp_id,HOME_L10_WIN_PCT,HOME_L5_WIN_PCT,HOME_L20_WIN_PCT,HOME_L10_RD,HOME_L5_RD,HOME_L20_RD,HOME_L10_RUNS_FOR,HOME_L10_RUNS_AGN,HOME_L20_RUNS_FOR,HOME_L20_RUNS_AGN,AWAY_L10_WIN_PCT,AWAY_L5_WIN_PCT,AWAY_L20_WIN_PCT,AWAY_L10_RD,AWAY_L5_RD,AWAY_L20_RD,AWAY_L10_RUNS_FOR,AWAY_L10_RUNS_AGN,AWAY_L20_RUNS_FOR,AWAY_L20_RUNS_AGN,HOME_SP_ERA,HOME_SP_WHIP,HOME_SP_K9,HOME_SP_FIP,HOME_SP_BB9,HOME_SP_K_BB_PCT,HOME_SP_HR9,HOME_SP_IP,HOME_SP_IS_LEFT,AWAY_SP_ERA,AWAY_SP_WHIP,AWAY_SP_K9,AWAY_SP_FIP,AWAY_SP_BB9,AWAY_SP_K_BB_PCT,AWAY_SP_HR9,AWAY_SP_IP,AWAY_SP_IS_LEFT,HOME_BP_ERA,HOME_BP_WHIP,HOME_BP_K_BB,HOME_BP_IP_LAST_3D,HOME_BP_IP_YESTERDAY,HOME_BP_RELIEVERS_LAST_3D,HOME_BP_RELIEVERS_YESTERDAY,HOME_BP_TOP_USED_YESTERDAY,AWAY_BP_ERA,AWAY_BP_WHIP,AWAY_BP_K_BB,AWAY_BP_IP_LAST_3D,AWAY_BP_IP_YESTERDAY,AWAY_BP_RELIEVERS_LAST_3D,AWAY_BP_RELIEVERS_YESTERDAY,AWAY_BP_TOP_USED_YESTERDAY,WIN_PCT_DIFF,RD_DIFF,ERA_DIFF,WHIP_DIFF,K9_DIFF,FIP_DIFF,BB9_DIFF,K_BB_PCT_DIFF,HR9_DIFF,SP_IP_DIFF,SP_HAND_DIFF,WIN_PCT_DIFF_L20,RD_DIFF_L20,BP_ERA_DIFF,BP_WHIP_DIFF,BP_K_BB_DIFF,BP_IP_LAST_3D_DIFF,BP_IP_YESTERDAY_DIFF,BP_RELIEVERS_LAST_3D_DIFF,BP_RELIEVERS_YESTERDAY_DIFF,BP_TOP_USED_YESTERDAY_DIFF,BALLPARK_FACTOR
777552,2025-06-11,PIT,MIA,134,146,5,2,1,3,663559.0,615698.0,0.6,0.8,0.6,0.6,1.8,0.65,3.5,2.9,3.9,3.25,0.3,0.4,0.35,-1.2,-1.4,-1.2,3.3,4.5,3.75,4.95,3.488,1.1196,5.555,4.1187,3.1005,0.0688,0.7751,30.0,0,5.6319,1.4908,6.6258,4.3411,2.816,0.0987,1.1595,30.0,0,2.3203,0.8438,3.2857,9.0,3.0,6,2,1,3.8571,1.0385,4.4545,14.0,3.0,9,3,1,0.3,1.7999999999999998,-2.1439,-0.3712,-1.0708000000000002,-0.22240000000000038,0.2845,-0.029899999999999996,-0.38439999999999996,0.0,0,0.25,1.85,-1.5368,-0.19469999999999998,-1.1688000000000005,-5.0,0.0,-3,-1,0,0.97
777542,2025-06-11,LAA,ATH,108,133,6,5,1,1,543294.0,676664.0,0.6,0.8,0.55,0.2,1.2,0.35,5.1,4.9,4.7,4.35,0.3,0.4,0.2,-1.3,-0.4,-2.75,4.5,5.8,4.35,7.1,5.4,1.3231,5.6769,5.0615,2.7692,0.0755,1.5231,30.0,0,5.2129,1.2921,6.5495,5.2644,1.8713,0.1207,2.005,30.0,0,2.4706,1.098,2.4,9.0,3.0,10,3,1,5.9698,1.7186,1.8,16.667,4.667,10,4,1,0.3,1.5,0.18710000000000004,0.030999999999999917,-0.8726000000000003,-0.20290000000000052,0.8979000000000001,-0.045200000000000004,-0.4819,0.0,0,0.35000000000000003,3.1,-3.4992,-0.6205999999999998,0.5999999999999999,-7.667000000000002,-1.6669999999999998,0,-1,0,0.96
777546,2025-06-12,HOU,CWS,117,145,4,3,1,1,664285.0,663436.0,0.6,0.6,0.6,0.2,1.6,0.4,3.8,3.6,4.2,3.8,0.5,0.6,0.45,-0.6,0.0,0.0,4.0,4.6,4.05,4.05,3.0706,1.0588,8.8941,3.0941,2.8588,0.1701,0.6353,30.0,0,3.6161,1.2054,5.7857,4.5125,2.0491,0.101,1.3259,30.0,0,5.4403,1.2537,3.1579,7.0,3.0,5,2,1,3.569,1.3793,2.4091,7.333,4.333,4,1,0,0.09999999999999998,0.8,-0.5454999999999997,-0.14660000000000006,3.1083999999999996,-1.4184,0.8096999999999999,0.0691,-0.6906000000000001,0.0,0,0.14999999999999997,0.4,1.8712999999999997,-0.12559999999999993,0.7488000000000001,-0.3330000000000002,-1.3330000000000002,1,1,1,1.0
777541,2025-06-12,CHC,PIT,112,134,3,2,1,1,592791.0,571760.0,0.5,0.4,0.65,1.0,-0.2,1.7,4.2,3.2,4.95,3.25,0.6,0.8,0.6,0.4,2.2,0.75,3.5,3.1,4.1,3.35,3.5371,0.9825,6.8384,4.9555,1.6507,0.1462,1.8865,30.0,0,3.235,1.1475,6.47,4.3751,2.9862,0.0943,1.1198,30.0,0,0.7013,0.8961,4.0,11.0,2.333,11,2,0,2.4923,0.8538,3.3333,11.333,3.667,9,4,1,-0.09999999999999998,0.6,0.30210000000000026,-0.16499999999999992,0.3684000000000003,0.5804,-1.3355000000000001,0.0519,0.7667000000000002,0.0,0,0.050000000000000044,0.95,-1.7910000000000001,0.042300000000000004,0.6667000000000001,-0.3330000000000002,-1.3339999999999996,2,-2,-1,1.02
777532,2025-06-12,MIL,STL,158,138,6,0,1,6,694819.0,543243.0,0.5,0.4,0.6,0.1,-1.4,0.95,3.0,2.9,4.55,3.6,0.3,0.2,0.45,-1.4,-1.6,-1.1,4.4,5.8,4.05,5.15,4.5,1.3,8.5,4.35,3.2,0.145,1.15,0.0,0,3.3451,1.1283,9.677,3.1602,1.6726,0.219,1.0752,30.0,0,3.2143,1.0179,3.4667,11.333,4.0,6,2,0,4.2914,1.5099,2.1,12.0,4.0,8,2,0,0.2,1.5,1.1549,0.17169999999999996,-1.1769999999999996,1.1897999999999995,1.5274,-0.07400000000000001,0.07479999999999998,-30.0,0,0.14999999999999997,2.05,-1.0771000000000002,-0.492,1.3666999999999998,-0.6669999999999998,0.0,-2,0,0,1.02
777536,2025-06-12,KC,NYY,118,147,0,1,0,-1,607625.0,701542.0,0.4,0.2,0.4,-1.3,-3.4,-0.95,3.8,5.1,3.6,4.55,0.6,0.6,0.7,-0.4,1.4,0.8,5.5,5.9,4.95,4.15,3.4615,1.1692,6.9231,4.9385,2.6308,0.1192,1.6615,30.0,0,5.3372,1.4128,11.7733,3.4093,4.3953,0.1843,0.9419,30.0,0,4.4724,1.4356,2.36,8.0,4.667,7,4,1,5.9786,1.6714,2.9333,5.0,3.0,6,4,1,-0.19999999999999996,-0.9,-1.8757000000000001,-0.24360000000000004,-4.850200000000001,1.5292000000000003,-1.7645,-0.06509999999999999,0.7196,0.0,0,-0.29999999999999993,-1.75,-1.5061999999999998,-0.2358,-0.5733000000000001,3.0,1.6669999999999998,1,0,0,0.97
777540,2025-06-12,BAL,DET,110,116,1,4,0,-3,669211.0,669373.0,0.7,0.4,0.6,1.4,1.0,0.2,4.4,3.0,4.3,4.1,0.6,0.6,0.6,0.0,-1.2,0.2,3.6,3.6,3.45,3.25,3.0,1.2867,9.8667,3.91,4.4133,0.1453,0.9767,27.999999999999996,0,2.16,0.816,11.34,1.868,0.756,0.3121,0.648,30.0,0,1.7357,0.9214,4.3333,6.667,2.333,6,3,1,4.1186,1.2034,2.8235,9.0,2.667,7,3,1,0.09999999999999998,1.4,0.8399999999999999,0.4707,-1.4733,2.042,3.6572999999999993,-0.16679999999999998,0.3287,-2.0000000000000036,0,0.0,0.0,-2.3829,-0.28200000000000003,1.5098000000000003,-2.333,-0.33399999999999963,-1,0,0,1.0
777533,2025-06-12,MIN,TEX,142,140,3,16,0,-13,641927.0,571578.0,0.5,0.4,0.5,-0.2,-1.6,-0.3,5.4,5.6,4.6,4.9,0.4,0.6,0.35,1.2,2.6,0.45,4.3,3.1,3.65,3.2,3.7826,1.3043,7.0435,3.9826,1.9565,0.1313,1.1739,30.0,0,3.5217,1.1739,6.3098,4.7978,2.6413,0.1004,1.4674,30.0,0,4.8414,1.3241,3.4286,7.333,3.0,7,3,1,1.6309,0.9866,3.3077,7.333,4.0,7,4,0,0.09999999999999998,-1.4,0.2608999999999999,0.13040000000000007,0.7336999999999998,-0.8151999999999995,-0.6848000000000003,0.030899999999999997,-0.2935000000000001,0.0,0,0.15000000000000002,-0.75,3.2105,0.3375,0.12089999999999979,0.0,-1.0,0,-1,1,0.98
777544,2025-06-12,NYM,WSH,121,120,4,3,1,1,673540.0,647336.0,0.8,1.0,0.75,2.9,4.6,2.0,6.0,3.1,5.1,3.1,0.3,0.2,0.5,-1.8,-2.2,-0.1,2.6,4.4,4.1,4.2,1.5882,1.1765,8.6029,3.3765,3.9706,0.1277,0.5294,30.0,0,4.8649,1.1081,8.5135,3.9838,1.7027,0.183,1.4595,30.0,0,3.2481,1.3534,3.0,4.667,0.0,5,0,0,4.469,1.4483,1.5926,6.0,3.0,6,2,0,0.5,4.7,-3.2766999999999995,0.06840000000000002,0.08939999999999948,-0.6073,2.2679,-0.05529999999999999,-0.9301,0.0,0,0.25,2.1,-1.2209000000000003,-0.09489999999999998,1.4074,-1.3330000000000002,-3.0,-1,-2,0,0.99
777534,2025-06-12,COL,SF,115,137,8,7,1,1,622608.0,806185.0,0.3,0.0,0.2,-2.5,-4.2,-2.6,3.7,6.2,3.05,5.65,0.8,1.0,0.6,0.9,1.4,0.2,4.3,3.4,3.2,3.0,6.6774,1.9677,4.7903,5.4581,3.0484,0.04,1.5968,30.0,0,2.5512,1.2756,9.5669,3.5071,3.6142,0.1538,0.8504,30.0,0,4.7557,1.3295,1.7931,8.0,3.0,9,4,1,1.8881,1.3007,2.0417,9.0,5.0,6,3,1,-0.5,-3.4,4.126199999999999,0.6920999999999999,-4.7766,1.951,-0.5657999999999999,-0.11379999999999998,0.7464,0.0,0,-0.39999999999999997,-2.8000000000000003,2.8676000000000004,0.028799999999999937,-0.24860000000000015,-1.0,-2.0,3,1,0,1.13
777529,2025-06-13,KC,ATH,118,133,4,6,0,-2,608379.0,622663.0,0.3,0.2,0.35,-1.5,-2.6,-1.1,3.7,5.2,3.45,4.55,0.3,0.2,0.2,-1.0,-0.8,-2.55,4.6,5.6,4.35,6.9,3.0134,1.1652,6.6295,3.7089,2.2902,0.1173,0.8438,30.0,0,4.7711,1.3253,6.506,3.6699,2.9277,0.0914,0.6506,30.0,0,4.3602,1.472,2.2308,11.333,3.333,10,3,1,6.0448,1.7164,1.8571,7.333,0.0,6,0,0,0.0,-0.5,-1.7576999999999998,-0.1600999999999999,0.12349999999999994,0.0389999999999997,-0.6375000000000002,0.025900000000000006,0.19320000000000004,0.0,0,0.14999999999999997,1.4499999999999997,-1.6846000000000005,-0.24439999999999995,0.3736999999999999,4.0,3.333,4,3,1,0.97
777520,2025-06-13,SEA,CLE,136,114,7,2,1,5,622491.0,668909.0,0.2,0.2,0.3,-2.1,-3.0,-2.0,3.0,5.1,3.5,5.5,0.4,0.4,0.5,0.4,1.0,0.35,3.4,3.0,3.9,3.55,3.3136,1.2955,7.3636,3.7455,2.8227,0.1186,0.8591,30.0,0,3.8571,1.4235,9.7806,4.4704,4.9592,0.1241,1.2398,30.0,0,6.2171,1.6776,2.0,5.0,0.0,5,0,0,2.625,1.2917,2.2,7.0,0.0,6,0,0,-0.2,-2.5,-0.5434999999999999,-0.1279999999999999,-2.417,-0.7248999999999999,-2.1365,-0.005500000000000005,-0.38070000000000004,0.0,0,-0.2,-2.35,3.5921000000000003,0.3858999999999999,-0.20000000000000018,-2.0,0.0,-1,0,0,0.97
777521,2025-06-13,AZ,SD,109,135,5,1,1,4,669194.0,663568.0,0.7,0.6,0.4,0.8,0.0,-0.55,5.3,4.5,4.7,5.25,0.5,0.4,0.55,0.8,1.2,0.15,3.7,2.9,4.0,3.85,4.6,1.1111,7.6,3.6667,3.0,0.1237,0.8,30.0,0,3.0,1.2381,6.2143,3.8905,3.4286,0.0751,0.6429,30.0,0,5.3353,1.6168,1.8065,6.667,0.0,5,0,0,2.319,1.2147,2.5455,6.333,0.0,7,0,0,0.19999999999999996,0.0,1.5999999999999996,-0.127,1.3857,-0.22379999999999978,-0.42859999999999987,0.048600000000000004,0.15710000000000002,0.0,0,-0.15000000000000002,-0.7000000000000001,3.0163,0.4021000000000001,-0.7390000000000001,0.33399999999999963,0.0,-2,0,0,1.0
777525,2025-06-13,MIL,STL,158,138,3,2,1,1,642547.0,607200.0,0.5,0.4,0.65,0.4,-0.4,1.45,3.1,2.7,4.65,3.2,0.3,0.0,0.45,-1.3,-3.0,-1.35,4.3,5.6,3.85,5.2,2.6883,1.1558,9.1169,3.9013,3.6234,0.1473,1.0519,30.0,0,3.543,1.3032,5.6199,4.3538,4.0317,0.0422,0.733,30.0,0,3.2727,1.0,3.4286,11.0,4.0,6,2,1,4.2632,1.5395,1.9,11.667,3.667,7,2,1,0.2,1.7000000000000002,-0.8547000000000002,-0.14739999999999998,3.496999999999999,-0.4524999999999997,-0.40829999999999966,0.10509999999999999,0.3189000000000001,0.0,0,0.2,2.8,-0.9905000000000004,-0.5395000000000001,1.5286,-0.6669999999999998,0.3330000000000002,-1,0,0,1.02
777522,2025-06-13,LAD,SF,119,137,2,6,0,-4,808967.0,657277.0,0.5,0.6,0.55,-1.2,-0.6,0.4,3.8,5.0,5.0,4.6,0.7,0.8,0.55,0.6,1.0,0.1,4.6,4.0,3.4,3.3,2.2282,1.0194,10.7476,2.9961,3.1456,0.2132,0.7864,30.0,0,2.5763,1.1565,10.4084,2.2153,1.7519,0.2366,0.5153,30.0,0,4.6286,1.4057,2.3478,12.0,0.0,9,0,0,2.4207,1.4483,1.7143,11.667,2.667,10,4,1,-0.19999999999999996,-1.7999999999999998,-0.34809999999999963,-0.1371,0.33919999999999995,0.7808000000000002,1.3937,-0.023400000000000004,0.2711,0.0,0,0.0,0.30000000000000004,2.2078999999999995,-0.04259999999999997,0.6335,0.3330000000000002,-2.667,-1,-4,-1,0.99
777527,2025-06-13,HOU,MIN,117,142,10,3,1,7,676467.0,663978.0,0.7,0.6,0.65,1.6,1.4,0.5,3.9,2.3,4.3,3.8,0.5,0.4,0.45,-1.4,-3.8,-1.0,5.6,7.0,4.45,5.45,5.0,1.3644,9.0111,3.7711,1.4689,0.1964,1.4044,24.666666666666664,0,3.5276,1.0704,6.3769,4.1648,2.4422,0.1086,1.0854,30.0,0,5.5182,1.2701,3.2632,11.0,4.0,9,4,1,6.1611,1.5101,2.875,11.667,4.333,11,4,0,0.19999999999999996,3.0,1.4724,0.29400000000000004,2.6342000000000008,-0.3936999999999995,-0.9733,0.08779999999999999,0.3190000000000002,-5.333333333333336,0,0.2,1.5,-0.6429,-0.24,0.3881999999999999,-0.6669999999999998,-0.3330000000000002,-2,0,1,1.0
777524,2025-06-13,TEX,CWS,140,145,3,1,1,2,542888.0,605288.0,0.5,0.8,0.4,2.7,5.6,1.25,5.9,3.2,4.35,3.1,0.5,0.4,0.4,-0.6,-1.2,-0.1,4.1,4.7,4.15,4.25,3.45,1.13,9.55,3.5483,4.22,0.1431,0.715,26.999999999999996,0,2.05,1.0789,7.6056,3.1172,2.4044,0.1495,0.5172,24.333333333333332,0,1.62,0.92,4.0909,11.333,4.0,11,4,1,3.4335,1.3873,2.3636,9.333,2.0,6,2,0,0.0,3.3000000000000003,1.4000000000000004,0.05109999999999992,1.9444000000000008,0.4310999999999998,1.8155999999999999,-0.006399999999999989,0.19779999999999998,2.6666666666666643,0,0.0,1.35,-1.8135,-0.46729999999999994,1.7273000000000005,2.0,2.0,5,2,1,1.03
777539,2025-06-13,BAL,LAA,110,108,2,0,1,2,450203.0,686799.0,0.6,0.4,0.6,0.9,0.6,0.2,4.1,3.2,4.25,4.05,0.7,0.8,0.55,0.5,1.2,0.3,5.2,4.7,4.65,4.35,6.5893,1.6964,9.1607,5.1464,4.9821,0.0981,1.6071,30.0,0,5.6139,1.6337,6.4158,5.3683,4.4109,0.0498,1.4703,30.0,0,2.2645,0.9871,4.0,14.667,8.0,8,2,0,2.7871,1.1419,2.381,6.0,0.0,7,0,0,-0.09999999999999998,0.4,0.9753999999999996,0.06269999999999998,2.7449000000000003,-0.22189999999999976,0.5712000000000002,0.04830000000000001,0.13680000000000003,0.0,0,0.04999999999999993,-0.09999999999999998,-0.5226000000000002,-0.15479999999999994,1.6190000000000002,8.667,8.0,1,2,0,1.0
777537,2025-06-13,BOS,NYY,111,147,2,1,1,1,676979.0,642232.0,0.6,0.8,0.45,0.7,1.6,0.3,6.5,5.8,5.3,5.0,0.7,0.6,0.7,1.3,1.0,0.7,5.4,4.1,4.75,4.05,2.3523,1.0682,11.25,2.8023,2.7614,0.2358,0.8182,30.0,0,4.4297,1.1719,8.4375,4.6063,2.5312,0.1591,1.6875,30.0,0,2.9189,1.1838,2.0323,5.0,0.0,5,0,0,5.9362,1.617,2.7333,8.333,3.333,10,4,1,-0.09999999999999998,-0.6000000000000001,-2.0774000000000004,-0.1036999999999999,2.8125,-1.8040000000000003,0.23019999999999996,0.07670000000000002,-0.8693,0.0,0,-0.24999999999999994,-0.39999999999999997,-3.0173000000000005,-0.43320000000000003,-0.7009999999999996,-3.333,-3.333,-5,-4,-1,1.06
777528,2025-06-13,NYM,TB,121,139,5,7,0,-2,605280.0,671737.0,0.8,1.0,0.8,2.8,4.4,2.15,5.9,3.1,5.3,3.15,0.6,0.4,0.7,0.5,-0.2,2.8,4.5,4.0,5.8,3.0,2.9455,1.1864,7.9773,3.7864,2.8227,0.1386,0.9818,30.0,0,4.5804,1.2455,7.9554,4.3384,3.4955,0.1194,1.2054,30.0,0,3.2481,1.3985,2.8235,8.0,3.333,9,4,1,2.7638,1.3228,5.2,4.333,0.0,3,0,0,0.20000000000000007,2.3,-1.6349,-0.05910000000000015,0.021899999999999586,-0.552,-0.6727999999999996,0.019199999999999995,-0.22360000000000002,0.0,0,0.10000000000000009,-0.6499999999999999,0.4843000000000002,0.0757000000000001,-2.3765,3.667,3.333,6,4,1,0.99
777538,2025-06-13,DET,CIN,116,113,11,5,1,6,676428.0,607259.0,0.6,0.6,0.6,0.2,-1.0,0.15,3.9,3.7,3.4,3.25,0.6,0.8,0.5,-0.1,1.8,-0.15,4.1,4.2,4.2,4.35,1.75,0.9444,8.5,3.1444,2.25,0.1786,0.75,30.0,0,3.7035,1.1681,6.3319,3.6381,1.9115,0.1221,0.8363,30.0,0,4.1897,1.1897,2.6667,11.0,2.0,9,2,1,3.1395,1.093,2.9333,4.667,0.0,4,0,0,0.0,0.30000000000000004,-1.9535,-0.2236999999999999,2.1681,-0.4937,0.3385,0.05650000000000001,-0.08630000000000004,0.0,0,0.09999999999999998,0.3,1.0502000000000002,0.09670000000000001,-0.26659999999999995,6.333,2.0,5,2,1,1.01
777530,2025-06-13,WSH,MIA,120,146,9,11,0,-2,680730.0,665795.0,0.2,0.0,0.45,-2.3,-2.8,-0.45,1.8,4.1,3.75,4.2,0.2,0.4,0.3,-1.6,-1.8,-1.4,3.4,5.0,3.45,4.85,4.3099,1.2535,5.9577,4.1577,3.5493,0.0633,0.7606,30.0,0,3.9866,1.4698,9.604,3.9047,3.8054,0.1468,1.0872,30.0,0,3.75,1.4167,1.5385,9.0,3.0,8,2,0,3.9661,1.0508,4.5455,6.0,0.0,4,0,0,0.0,-0.6999999999999997,0.3232999999999997,-0.21629999999999994,-3.646299999999999,0.2530000000000001,-0.2561,-0.08350000000000002,-0.3265999999999999,0.0,0,0.15000000000000002,0.95,-0.21609999999999996,0.3659000000000001,-3.0069999999999997,3.0,3.0,4,2,0,0.96
777531,2025-06-13,PHI,TOR,143,141,8,0,1,8,624133.0,592332.0,0.3,0.4,0.45,-0.8,0.0,-0.8,3.3,4.1,4.0,4.8,0.8,0.8,0.7,1.3,0.6,0.75,5.6,4.3,5.0,4.25,2.7,1.1308,7.8923,2.8077,2.2846,0.1525,0.4154,30.0,0,3.8739,1.0304,8.5696,3.487,1.9957,0.1854,1.0565,30.0,0,4.638,1.5092,1.6,8.0,0.0,6,0,0,2.7433,1.0749,3.2727,6.667,0.0,7,0,0,-0.5,-2.1,-1.1738999999999997,0.10040000000000004,-0.6772999999999998,-0.6793,0.28890000000000016,-0.03290000000000001,-0.6411,0.0,0,-0.24999999999999994,-1.55,1.8946999999999998,0.43430000000000013,-1.6726999999999999,1.3330000000000002,0.0,-1,0,0,1.04
777526,2025-06-13,CHC,PIT,112,134,1,2,0,-1,690990.0,694973.0,0.5,0.4,0.65,0.7,-1.0,1.1,3.8,3.1,4.4,3.3,0.6,0.6,0.55,0.5,1.8,0.6,3.3,2.8,4.05,3.45,4.1087,1.3043,7.337,3.95,2.0543,0.1364,1.1739,30.0,0,1.8791,0.8352,9.0989,2.5516,1.978,0.2087,0.4945,30.0,0,0.7347,0.8571,4.5556,9.667,2.667,10,3,1,2.4958,0.8824,2.75,8.667,2.0,8,2,1,-0.09999999999999998,0.19999999999999996,2.2295999999999996,0.46909999999999996,-1.7619000000000007,1.3984,0.07630000000000003,-0.0723,0.6794,0.0,0,0.09999999999999998,0.5000000000000001,-1.7610999999999999,-0.02529999999999999,1.8056,1.0,0.6669999999999998,2,1,0,1.02
777535,2025-06-13,ATL,COL,144,115,12,4,1,8,693821.0,608566.0,0.2,0.4,0.25,-0.5,1.0,-0.05,3.8,4.3,3.9,3.95,0.4,0.2,0.25,-1.8,-3.6,-2.4,4.3,6.1,3.25,5.65,4.0814,1.1686,7.6919,4.3686,2.5116,0.1416,1.4128,30.0,0,7.0,1.6825,5.8571,4.3429,3.0,0.0676,1.0,30.0,0,4.752,1.32,2.7059,2.667,0.0,3,0,0,4.5989,1.3516,1.7188,13.0,5.0,12,3,1,-0.2,1.3,-2.9185999999999996,-0.5139,1.8348000000000004,0.025699999999999612,-0.48839999999999995,0.07400000000000001,0.41280000000000006,0.0,0,0.0,2.35,0.15309999999999935,-0.03159999999999985,0.9871000000000001,-10.333,-5.0,-9,-3,-1,0.99
777506,2025-06-14,LAD,SF,119,137,11,5,1,6,477132.0,694738.0,0.5,0.6,0.5,-1.5,-1.2,0.1,3.7,5.2,4.95,4.85,0.8,0.8,0.6,1.1,1.6,0.5,5.2,4.1,3.5,3.0,4.4,1.4711,7.1444,4.3244,3.6956,0.0905,0.9578,20.666666666666668,0,3.2927,1.361,8.2976,3.5512,3.161,0.1313,0.7902,30.0,0,3.7709,1.257,2.5238,9.333,4.333,8,1,0,2.5252,1.4892,1.3793,9.667,2.0,9,2,1,-0.30000000000000004,-2.6,1.1073000000000004,0.11010000000000009,-1.1531999999999991,0.7731999999999997,0.5346000000000002,-0.0408,0.16759999999999997,-9.333333333333332,0,-0.09999999999999998,-0.4,1.2457000000000003,-0.23220000000000018,1.1445,-0.33399999999999963,2.333,-1,-1,-1,0.99
777507,2025-06-14,SEA,CLE,136,114,4,3,1,1,669923.0,676440.0,0.2,0.4,0.3,-1.7,-1.6,-1.8,3.5,5.2,3.55,5.35,0.3,0.4,0.45,-0.3,0.4,-0.1,3.2,3.5,3.75,3.85,5.9,1.3044,10.1444,4.0244,2.1956,0.2095,1.5578,20.666666666666664,0,3.8062,1.2026,7.3744,4.8784,2.7357,0.1254,1.6652,30.0,0,5.7987,1.5906,2.12,5.0,3.0,6,3,1,2.625,1.3542,2.1579,7.0,4.0,6,4,1,-0.09999999999999998,-1.4,2.0938000000000003,0.10180000000000011,2.7699999999999996,-0.8540000000000001,-0.5400999999999998,0.08409999999999998,-0.10739999999999994,-9.333333333333336,0,-0.15000000000000002,-1.7,3.1737,0.23639999999999994,-0.037900000000000045,-2.0,-1.0,0,-1,0,0.97
777516,2025-06-14,BOS,NYY,111,147,4,3,1,1,690928.0,607074.0,0.6,0.8,0.5,0.6,1.2,0.55,6.4,5.8,5.35,4.8,0.6,0.6,0.65,0.8,1.4,0.6,4.8,4.0,4.6,4.0,4.1959,1.277,6.75,3.8892,1.8243,0.1304,1.0946,30.0,0,2.8701,0.9449,10.9488,3.3654,3.189,0.2199,1.063,30.0,0,2.5263,1.1404,2.0714,3.667,1.667,5,2,1,5.22,1.56,2.5556,11.333,5.0,12,4,1,0.0,-0.20000000000000007,1.3258,0.33209999999999995,-4.1988,0.5238,-1.3647,-0.08950000000000002,0.03160000000000007,0.0,0,-0.15000000000000002,-0.04999999999999993,-2.6936999999999998,-0.4196,-0.48419999999999996,-7.666,-3.333,-7,-2,0,1.06
777515,2025-06-14,AZ,SD,109,135,8,7,1,1,668678.0,686701.0,0.7,0.8,0.45,1.0,3.2,-0.3,5.5,4.5,4.8,5.1,0.4,0.4,0.55,0.3,0.6,0.0,3.7,3.4,3.75,3.75,5.1535,1.332,8.4025,4.9427,4.0332,0.1127,1.5685,30.0,0,2.95,1.1456,6.8389,4.3006,3.4711,0.0931,0.9006,14.333333333333332,0,4.2139,1.422,1.931,6.667,4.0,7,4,1,1.8447,1.0994,2.5455,8.0,3.667,9,3,1,0.29999999999999993,0.7,2.2035,0.18640000000000012,1.5636,0.6421000000000001,0.5621,0.019599999999999992,0.6679,15.666666666666668,0,-0.10000000000000003,-0.3,2.3691999999999998,0.3226,-0.6145,-1.3330000000000002,0.3330000000000002,-2,1,0,1.0
777512,2025-06-14,MIL,STL,158,138,5,8,0,-3,500779.0,669467.0,0.5,0.6,0.65,0.4,0.0,1.35,3.1,2.7,4.4,3.05,0.3,0.0,0.45,-1.1,-2.4,-1.2,3.8,4.9,3.9,5.1,2.6591,1.3182,6.3409,4.4955,3.6818,0.0707,1.0227,30.0,0,4.75,1.375,5.875,4.8806,3.0,0.074,1.375,30.0,0,3.3962,1.0189,3.5385,11.0,3.0,7,3,1,4.469,1.531,1.9444,10.333,2.667,6,2,0,0.2,1.5,-2.0909,-0.05679999999999996,0.4659000000000004,-0.38510000000000044,0.6818,-0.0032999999999999974,-0.35230000000000006,0.0,0,0.2,2.55,-1.0728000000000004,-0.5121,1.5941,0.6669999999999998,0.3330000000000002,1,1,1,1.02
777523,2025-06-14,ATL,COL,144,115,4,1,1,3,675911.0,801403.0,0.3,0.6,0.3,0.5,2.8,0.45,4.9,4.4,4.35,3.9,0.4,0.2,0.25,-2.4,-3.8,-2.6,4.4,6.8,3.2,5.8,5.25,1.2833,8.6167,5.0583,3.8333,0.1254,1.6917,25.0,0,6.8507,1.5448,8.4627,6.2896,4.4328,0.098,2.4179,30.0,0,4.2857,1.2619,3.0667,5.667,5.667,6,6,1,6.0674,1.4663,1.7742,11.0,3.0,10,3,1,-0.10000000000000003,2.9,-1.6006999999999998,-0.26149999999999984,0.15399999999999991,-1.2313,-0.5995000000000004,0.027400000000000008,-0.7262,-5.0,0,0.04999999999999999,3.0500000000000003,-1.7816999999999998,-0.20439999999999992,1.2925,-5.333,2.667,-4,3,0,0.99
777510,2025-06-14,HOU,MIN,117,142,3,2,1,1,686613.0,657746.0,0.7,0.6,0.7,2.2,2.4,1.05,4.8,2.6,4.6,3.55,0.4,0.4,0.45,-2.7,-5.0,-1.15,4.9,7.6,4.55,5.7,1.8228,0.962,10.5949,2.7823,2.8481,0.2274,0.6835,30.0,0,2.9589,0.9315,10.1096,3.1726,1.8493,0.231,1.1096,30.0,0,5.7153,1.2482,3.4706,10.0,3.0,9,3,0,6.0395,1.5197,2.9412,11.333,4.0,10,3,1,0.29999999999999993,4.9,-1.1360999999999999,0.03049999999999997,0.4853000000000005,-0.39029999999999987,0.9988000000000001,-0.00360000000000002,-0.4260999999999999,0.0,0,0.24999999999999994,2.2,-0.32420000000000027,-0.2715000000000001,0.5294000000000003,-1.3330000000000002,-1.0,-1,0,-1,1.0
